d,l,nc,w,association,country,dob,fname,height1,height2,lname,locality,name1,nick1,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight1,eff,active,grind,ape_ratio,st_ratio,age,wc,w_pct,z_sapm,z_slpm,z_str_acc,z_str_def,z_td_acc,z_td_avg,z_td_def,z_eff,z_active,z_grind,z_st_ratio,z_age,z_ape_ratio,fights
1,5,0.0,15,Roundkick Gym,USA,1986-07-19,Elvis,72.0,72.0,Mutapcic,"Des Moines, Iowa",Elvis Mutapcic,The King,72.0,4.27,3.41,Orthodox,0.4,0.38,0.0,0.0,0.0,0.81,185.0,0.7985948477751758,7.68,,1.0,,32.778082191780825,mw,0.7142857142857143,0.3675846755592354,0.6538786071430275,-0.14431089814843445,-0.8178344089243049,-1.0835921925258176,-0.7142461385527447,1.1057796291533888,-0.19191429097094867,0.612978685115122,,,-0.7385535340794435,-0.9935883815745682,21.0
0,7,0.0,18,Alliance MMA,USA,1985-06-14,Danny,66.0,65.0,Martinez,"Tempe, Arizona",Danny Martinez,The Gremlin,67.0,3.77,2.73,Orthodox,0.28,0.63,0.0,0.45,3.0,0.36,125.0,0.7241379310344828,6.5,,1.0151515151515151,13.65,33.87397260273973,flw,0.72,0.22487161412857876,-0.27838474415534215,-1.2781292950723622,0.6097097710531819,0.4757656290170393,1.1295556889974112,-0.48611085387045233,-0.5289576008598098,-0.024053806049309817,,-0.48281801721983797,0.599739381607327,0.07255520640834959,25.0
1,8,1.0,14,American Kickboxing Academy,USA,1979-05-09,Gray,69.0,68.0,Maynard,"Santa Cruz, California",Gray Maynard,,70.0,2.64,1.92,Orthodox,0.32,0.66,0.7,0.47,2.91,0.81,155.0,0.7272727272727272,4.5600000000000005,4.1571428571428575,1.0144927536231885,9.896907216494844,39.97808219178082,lw,0.6086956521739131,-0.33324380321198355,-0.4083417794763977,-0.5506612811267405,0.9295823744318261,0.5016170350011188,0.6825003725439268,1.1234977114144644,-0.256496414748649,-0.45797243986839364,0.3960140853175805,-0.44976171618234095,0.8573122046788517,-0.3379863393829842,24.0
0,11,0.0,15,Yoshida Dojo,Japan,1979-07-16,Kazuhiro,71.0,71.0,Nakamura,"Fukuyama, Hiroshima",Kazuhiro Nakamura,Kaz,70.0,1.83,1.56,Orthodox,0.37,0.59,0.6,0.36,1.73,0.42,205.0,0.8524590163934426,3.39,2.8833333333333333,0.9859154929577465,13.526011560693643,39.79178082191781,lhw,0.5769230769230769,-0.5117598750239176,-0.5148770768349613,-0.3253214310115917,0.6844187633481499,0.2911278947420442,0.15757761346623614,0.07326679319372263,-0.07170830252003726,-0.6754385765906664,-0.021989008256390444,-0.45260453889148383,0.10580481512042313,-1.5818312984706935,26.0
0,6,0.0,21,Team Quest,USA,1984-10-03,Dave,76.0,76.0,Herman,"Columbia City, Indiana",Dave Herman,,76.0,3.78,4.98,Orthodox,0.6,0.48,0.0,1.0,1.49,0.58,242.0,1.3174603174603177,8.76,,1.0,50.13422818791947,34.56986301369863,hw,0.7777777777777778,-0.04039197405252957,1.3475489397777873,0.9707496302210964,0.0864761844025657,2.1208775205485595,0.07110371466087026,0.5301019234376094,0.23082136035562947,0.5289498118345785,,0.16243390671042052,-0.7742265176594699,-1.2381795593942106,27.0
0,4,0.0,13,Integrated Fighting Academy,USA,1984-09-25,Jake,75.0,75.0,O'Brien,"Indianapolis, Indiana",Jake O'Brien,Irish,76.0,1.92,1.31,Orthodox,0.31,0.69,0.2,0.54,6.39,0.25,205.0,0.6822916666666667,3.23,31.949999999999996,1.0133333333333334,3.0751173708920194,34.59178082191781,lhw,0.7647058823529411,-0.4878905835198143,-0.656360020889943,-0.6929433698088715,1.3969851675750111,0.9310778693640605,2.3410864148365804,-0.4238858645994724,-0.1076677408324238,-0.7134995619686307,4.986621448886061,-0.6266441068380106,-0.6025194848881391,-0.5693793579746944,17.0
0,1,0.0,13,Kings MMA,Brazil,1982-05-02,Alberto,72.0,72.0,Mina,"Campina Grande, Paraiba",Alberto Mina,Soldier of God,77.0,3.7,3.23,Orthodox,0.38,0.47,0.0,0.2,1.85,0.5,170.0,0.8729729729729729,6.93,,1.0694444444444444,26.18918918918919,36.99452054794521,ww,0.9285714285714286,0.17983029936807984,0.44322321775740525,-0.21714933838118988,-0.3821237223335215,-0.5123152914632503,0.22001354826040473,0.09974376368644539,-0.10992033372137623,0.3589703132490081,,-0.24298611723417426,0.14249159257957822,1.7295247128078999,14.0
1,7,0.0,19,Machine MMA,England,1966-11-10,Ian,71.0,71.0,Freeman,"Sunderland, Tyne and Wear",Ian Freeman,The Machine,,3.11,2.54,Orthodox,0.48,0.44,0.7,0.4,1.44,0.8,225.0,0.8167202572347267,5.65,2.0571428571428574,,26.458333333333336,52.47945205479452,hw,0.7037037037037037,-0.20571476824893767,0.06243882591697244,0.3272102436533878,-0.1736592585958845,0.3122503131597066,0.05168108476538315,1.1580338155782963,-0.12577984593128672,-0.15795351426655627,-0.08032966009772231,-0.21539155059237106,1.7500114268100757,,27.0
0,4,0.0,11,Fight Only,Brazil,1981-07-31,Wagner,66.0,66.0,Campos,"Pinhais, Parana",Wagner Campos,Galeto,,2.53,1.54,Southpaw,0.41,0.51,0.0,1.0,2.71,0.0,145.0,0.6086956521739131,4.07,,,8.523985239852399,37.74794520547945,fw,0.7333333333333333,-0.4059552007907301,-0.7869568621963753,-0.006427602108768503,-0.34642747275513874,2.6352120125749763,0.7041369318208577,-1.563246862933026,-0.5439350181289414,-0.6882603116489023,,-0.687851973048662,0.868021780920378,,15.0
1,14,1.0,13,American Top Team,New Zealand,1974-03-23,Mark,70.0,70.0,Hunt,"South Auckland, Auckland",Mark Hunt,Super Samoan,72.0,2.9,2.81,Orthodox,0.43,0.51,0.2,0.55,0.51,0.64,265.0,0.9689655172413794,5.71,2.55,1.0285714285714285,82.6470588235294,45.10958904109589,hw,0.4642857142857143,-0.25753236045975214,0.2046436335982921,0.059068832583509284,0.2815777666514036,0.7644071150069199,-0.3095798312906768,0.701356075839615,-0.017358635642302278,-0.14470136006524828,0.0615407245397166,0.681281248217685,0.7112780520780763,-0.1280079636825846,29.0
0,5,0.0,11,Reign MMA,USA,1983-03-18,Brendan,76.0,76.0,Schaub,"Aurora, Colorado",Brendan Schaub,Big Brown,78.0,2.22,2.92,Orthodox,0.37,0.57,0.4,0.46,2.32,0.72,245.0,1.3153153153153152,5.140000000000001,5.799999999999999,1.0263157894736843,18.879310344827587,36.11780821917808,hw,0.6875,-0.42532265904715133,0.26257892561660745,-0.26270086070034504,0.6717809311490787,0.49311303389859185,0.39351937092595596,0.9296949457089555,0.22929380062323798,-0.2705968249776748,0.997062826134423,-0.3363393687900799,-0.5560538943421544,-0.21565308965981142,16.0
0,10,0.0,19,Dethrone Base Camp,USA,1977-11-30,Josh,70.0,70.0,Koscheck,"Buffalo, New York",Josh Koscheck,,73.0,2.27,1.79,Orthodox,0.36,0.63,0.4,0.48,2.46,0.64,170.0,0.788546255506608,4.0600000000000005,6.1499999999999995,1.042857142857143,10.914634146341465,41.416438356164385,ww,0.6551724137931034,-0.4960544542656778,-0.5073216762321947,-0.35788248730272626,0.8925833363186803,0.4221598812927081,0.5889881883174442,0.5492808428501198,-0.20959600813352208,-0.6204214518201282,0.8927402943861538,-0.5486435800235181,0.9306875402498821,0.6241773722221484,29.0
0,6,0.0,12,Alliance MMA,USA,1983-01-30,Jessica,65.0,65.0,Penne,"Huntington Beach, California",Jessica Penne,,67.0,4.73,2.46,,0.33,0.48,0.6,0.25,1.58,0.2,115.0,0.5200845665961944,7.19,2.6333333333333337,1.0307692307692307,23.354430379746834,36.24657534246575,sw,0.6666666666666666,0.11194700935641662,-0.7392265872532036,-0.8139898731057363,-0.4464837967733811,-0.2615209768945731,0.22842848228896923,-1.0078164462946853,-0.5216372756407103,-0.20837963852900102,0.08502203552645266,-0.5115015169763839,0.9731093806782086,0.7827081692101447,18.0
1,8,0.0,19,Gracie Barcelona,Spain,1982-09-04,Abner,71.0,71.0,Lloveras,Barcelona,Abner Lloveras,Skullman,71.0,6.87,6.27,,0.49,0.43,0.0,0.2,2.0,0.0,155.0,0.9126637554585152,13.14,,1.0,47.025,36.652054794520545,lw,0.6785714285714286,1.7588865992254088,2.381028892977424,0.6626769872785414,-0.8610982134616624,-0.44573741711239184,0.20855618068285936,-1.4610418926756654,-0.03251274030446682,2.540247753215997,,0.12788904602799042,0.21370327369452824,-0.8605660293500599,28.0
0,11,0.0,22,Alliance MMA,USA,1980-07-21,Chris,71.0,71.0,Leben,"Portland, Oregon",Chris Leben,The Crippler,74.0,2.87,2.87,Southpaw,0.42,0.52,0.8,0.41,1.14,0.53,185.0,1.0,5.74,1.4249999999999998,1.0422535211267605,37.76315789473685,38.775342465753425,mw,0.6666666666666666,-0.16362079900201684,0.2940070917160709,-0.016398965698684768,0.15336865667599703,0.24808801606846423,-0.19646718339124092,0.25448696149558686,-0.02870347582700504,0.0031256602005353953,-0.24565786935612632,0.0022575126978737372,0.2162199614631886,0.44889940923965893,33.0
0,5,0.0,11,,USA,1992-05-02,Justin,67.0,67.0,Scoggins,"Spartanburg, South Carolina",Justin Scoggins,,66.0,2.16,3.56,Southpaw,0.51,0.55,0.5,0.63,3.42,0.82,125.0,1.6481481481481481,5.720000000000001,6.84,0.9850746268656716,15.614035087719298,26.986301369863014,flw,0.6875,-0.8667162212895446,0.3191825083850036,0.9557304544155852,-0.07221805055193026,1.1341663286498018,1.4212904460993607,1.0227918153131847,1.116493284077286,-0.36518051002135243,0.8292638093681398,-0.455239231703475,-0.9535651297598393,-1.117856928919199,16.0
0,7,1.0,14,MMA Lab,USA,1986-09-22,Mike,71.0,72.0,de la Torre,"San Diego, California",Mike de la Torre,El Cucuy,71.0,4.75,3.21,Orthodox,0.39,0.51,0.0,0.16,0.36,0.83,145.0,0.6757894736842105,7.96,,1.0,133.75,32.6,fw,0.6666666666666666,0.6930477088826437,0.23506282901162012,-0.1747139118656511,-0.34642747275513874,-0.4949028304659145,-0.6232169813795897,0.956840337738075,-0.45291697700159605,0.5830654576648738,,1.8524716453955308,-0.1523609973916053,-0.8151325497482462,22.0
0,2,0.0,6,USA Martial Arts,USA,1983-11-29,James,75.0,75.0,Hammortree,"Ocala, Florida",James Hammortree,The Sledge,,4.13,1.93,Orthodox,0.3,0.44,1.0,0.5,2.0,1.0,185.0,0.46731234866828086,6.06,2.0,,14.475,35.416438356164385,mw,0.75,0.3144641281031103,-0.3324359166197423,-0.7838705603971844,-0.4016045236670327,0.540408061857453,0.19413799330954268,1.6834425107783255,-0.46037260062632007,0.10371997358850828,0.0046276065932539905,-0.4388361606026971,-0.3185229830481259,,8.0
0,7,0.0,21,Entram Gym,Mexico,1988-06-15,Gabriel,68.0,68.0,Benitez,"Tijuana, Baja California",Gabriel Benitez,Moggly,71.0,2.6,4.23,Southpaw,0.42,0.73,1.6,1.0,0.23,0.56,145.0,1.6269230769230771,6.83,0.14375,1.0441176470588236,275.8695652173913,30.86849315068493,fw,0.75,-0.3713019558911191,0.8592904248392583,0.07771555276967303,1.4903628765139707,2.6352120125749763,-0.6966450701949337,0.13705293511012667,0.8373704960991677,0.21376002853259435,-0.7790299526488991,4.735496301704041,-0.49556584885151717,0.8279381029198144,28.0
0,16,0.0,47,Canadian Fighting Centre,Canada,1977-10-09,Joe,72.0,72.0,Doerksen,"Winnipeg, Manitoba",Joe Doerksen,El Dirte,75.0,2.79,1.43,Orthodox,0.42,0.5,2.3,0.33,2.02,0.33,185.0,0.5125448028673835,4.22,0.8782608695652174,1.0416666666666667,10.618811881188119,41.558904109589044,mw,0.746031746031746,-0.19397539754837415,-0.6656502827558131,-0.016398965698684768,0.014625361590239513,-0.011752024632858942,0.20322183462816554,-0.3535792296885574,-0.42371799850096936,-0.47469732839233686,-0.4836419797578999,-0.5118750067816457,0.659367458709107,0.4288648565894657,63.0
0,4,0.0,17,Last Stand Fight Team,USA,1991-01-15,Michael,69.0,68.0,McDonald,"Modesto, California",Michael McDonald,Mayday,70.0,2.76,2.69,Orthodox,0.42,0.57,1.4,0.66,1.09,0.52,135.0,0.9746376811594204,5.449999999999999,0.7785714285714287,1.0144927536231885,37.01834862385321,28.28219178082192,bw,0.8095238095238095,-0.3728685294159506,-0.17955730040404522,0.15411040617427516,0.1692235299873368,1.2045717509113523,-0.19443145644276066,0.05555592399484664,-0.01833707550859854,-0.38080104321209723,-0.4617992775793151,-0.1533861985641882,-0.9110570026179579,-0.17041692721306492,21.0
0,2,0.0,14,Ze Mario Team,Brazil,1987-07-17,Bruno,69.0,68.0,Santos,"Macae, Rio de Janeiro",Bruno Santos,Carioca,69.0,2.27,1.18,Orthodox,0.46,0.56,0.3,0.37,3.0,0.66,185.0,0.5198237885462554,3.45,10.0,1.0,5.8999999999999995,31.783561643835615,mw,0.875,-0.3912802880996965,-0.8322574658238485,0.23942489920081533,0.4308552468475121,0.11816799571780265,0.6483300592406863,0.6497299857652806,-0.41781939475152985,-0.7167523949821469,3.486860315454196,-0.601252538301992,-0.8968828072096295,-0.9935883815745682,16.0
0,7,0.0,17,Sports Lab,USA,1980-09-01,Mike,68.0,68.0,Pierce,"Portland, Oregon",Mike Pierce,,70.0,2.36,2.62,Orthodox,0.42,0.62,0.2,0.42,3.08,0.71,170.0,1.1101694915254239,4.98,15.4,1.0294117647058822,12.75974025974026,38.66027397260274,ww,0.7083333333333334,-0.4535162529880288,0.04056183905347757,0.06431695946188247,0.8129141451529176,0.22191520141643128,0.9640115929655827,0.7740493824319569,0.17011806720718897,-0.30647008462026565,3.1790468675945447,-0.5117213618890748,0.4394080338333229,0.06519574959053884,24.0
0,1,0.0,6,MMA Development,USA,,Steve,72.0,,Byrnes,Hawaii,Steve Byrnes,The Sergeant,,2.67,1.2,Orthodox,0.51,0.27,4.0,0.6,3.0,0.0,170.0,0.449438202247191,3.87,0.75,,6.0,,ww,0.8571428571428571,-0.3069957819205708,-0.8967810425196003,0.6976161296087957,-1.975507545648773,0.8226492410452617,0.9156214762367906,-1.505745804755249,-0.6099529676551128,-0.6852592341766217,-0.4419684078111771,-0.6469897904037677,,,7.0
0,4,0.0,16,Team Sityodtong,USA,1987-06-25,Rob,68.0,68.0,Font,"Boston, Massachusetts",Rob Font,,71.0,3.88,4.94,Orthodox,0.4,0.63,0.9,0.33,1.29,0.3,135.0,1.27319587628866,8.82,1.4333333333333333,1.0441176470588236,57.441860465116285,31.843835616438355,bw,0.8,0.09785104760395474,1.0074107556999659,-0.012511933966625597,0.7116660781659392,0.05621334837586339,-0.06711126548839838,-0.6410388140281996,0.39667929410243663,0.6646178150045449,-0.327745413379623,0.22445636503421407,-0.1890862924513558,0.8012138183773124,20.0
0,3,0.0,9,Dragon Fight,Brazil,1987-12-14,Caio,73.0,73.0,Magalhaes,"Fortaleza, Ceara",Caio Magalhaes,Hellboy,73.0,2.78,2.27,Orthodox,0.4,0.56,1.6,0.15,1.05,0.58,185.0,0.8165467625899281,5.05,0.65625,1.0,32.42857142857142,31.372602739726027,mw,0.75,-0.1977697223666689,-0.1058501476472141,-0.14431089814843445,0.4308552468475121,-0.5963921162108364,-0.2373444693250438,0.4065035092916227,-0.17736676516068672,-0.21378082804228166,-0.5802786687232324,-0.09878321154215779,-0.9623081266849125,-0.9935883815745682,12.0
0,8,1.0,13,Team Lloyd Irvin,USA,1983-01-25,Ron,74.0,72.0,Stallings,"Temple Hills, Maryland",Ron Stallings,The Choir Boy,75.0,3.26,3.22,Southpaw,0.6,0.51,0.0,0.0,0.0,0.71,170.0,0.9877300613496933,6.48,,1.0135135135135136,,36.26027397260274,ww,0.6190476190476191,-0.028134240211538042,0.43662221154914427,1.3309152997557085,-0.06344695767047082,-1.1797975577175064,-0.8990079010929118,0.7740493824319569,0.0255639125076785,0.20540714450994507,,,0.011613950711150702,-0.5957622501427668,22.0
0,13,1.0,29,Miller Brothers MMA,USA,1983-08-30,Jim,68.0,68.0,Miller,"Sparta, New Jersey",Jim Miller,A-10,71.0,2.88,2.78,Southpaw,0.4,0.59,1.9,0.41,1.69,0.47,155.0,0.9652777777777778,5.66,0.8894736842105263,1.0441176470588236,24.67455621301775,35.66575342465753,lw,0.6904761904761905,-0.21454136903113868,0.1431200086409096,0.020321433416921705,0.38459263029032925,0.29109382342033857,0.04710266477414406,0.03862923562354553,0.031053885123311337,-0.07358523562680519,-0.4680948563873383,-0.21984631879595506,0.022847248031961188,0.7302280268732393,43.0
1,14,0.0,38,Minnesota Martial Arts Academy,USA,1981-06-23,Nick,73.0,73.0,Thompson,"Minneapolis, Minnesota",Nick Thompson,The Goat,74.0,1.8,1.87,Orthodox,0.42,0.49,2.6,1.0,1.06,0.35,170.0,1.038888888888889,3.67,0.4076923076923077,1.0136986301369864,26.462264150943394,37.85205479452055,ww,0.7169811320754716,-0.7181983942711785,-0.4545136265661058,0.06431695946188247,-0.22278534000199615,2.157613773553774,-0.2578388544364169,-0.381903106846063,0.08596292824739986,-0.7535095313939832,-0.5265760107282443,-0.23752164381894567,0.2953449578960619,-0.5880661638445035,53.0
0,3,0.0,5,Dirty South Fight Team,USA,1980-12-29,Josh,76.0,76.0,Shockman,"Nashville, Tennessee",Josh Shockman,The War Hammer,,0.87,0.87,Southpaw,0.32,0.58,0.0,0.0,0.0,0.23,235.0,1.0,1.74,,,,38.33424657534247,hw,0.625,-0.7584357518309588,-0.8171242438156342,-0.5308422717702236,0.7368147918986914,-0.8935011584328623,-0.5076906562246452,-0.4688806322407555,0.004742519961722697,-1.0215522297184654,,,-0.2436615894506342,,8.0
1,8,1.0,12,Yoshida Dojo,Venezuela,1983-10-16,Maximo,68.0,68.0,Blanco,Caracas,Maximo Blanco,Maxi,71.0,3.19,4.11,Orthodox,0.44,0.66,0.3,0.36,1.85,0.63,145.0,1.2884012539184955,7.300000000000001,6.166666666666667,1.0441176470588236,33.32432432432432,35.536986301369865,fw,0.5714285714285714,-0.07922460602297031,0.7858518841536538,0.2460018625265561,0.9059295835647089,0.25036260835334506,0.21838188273473658,0.3495904098655206,0.3781390420672039,0.3673649415345161,1.2552387680378732,-0.18475453564815236,0.42978394052773805,0.8279381029198144,22.0
0,2,0.0,6,Miletich Martial Arts,USA,1973-10-13,Mark,69.0,68.0,Hughes,"Hillsborough, Illinois",Mark Hughes,,,0.4,0.9,Southpaw,0.47,0.42,4.5,0.5,3.0,0.0,205.0,2.25,1.3,0.6666666666666666,,4.5,45.55068493150685,lhw,0.75,-0.8910163955891147,-0.888392049140113,0.28738180031720795,-0.5269441238375144,0.7888667638925012,0.7526540464577248,-1.1549927142953476,0.22361738051917152,-1.172610198090325,-0.4039529938068183,-0.6029154236611722,0.8902609155514013,,8.0
0,2,0.0,6,Bighead MMA,USA,1986-05-11,Joseph,67.0,66.0,Sandoval,"Lubbock, Texas",Joseph Sandoval,,,12.12,1.82,Southpaw,0.42,0.6,0.0,0.0,0.0,0.0,135.0,0.15016501650165018,13.94,,,,32.967123287671235,bw,0.75,3.5610022213932577,-0.638518282097596,0.15411040617427516,0.440444804076638,-1.0921450541596256,-0.8883264971440353,-1.5909407295141718,-1.1644106307217998,2.252909967547336,,,0.03861216229349643,,8.0
0,2,0.0,10,MMAGOLD Fight Team,USA,1987-09-19,Lewis,70.0,70.0,Gonzalez,"Turlock, California",Lewis Gonzalez,Lethal,73.0,1.87,1.4,Orthodox,0.37,0.41,0.0,0.33,2.0,0.62,170.0,0.748663101604278,3.27,,1.042857142857143,10.5,31.60821917808219,ww,0.8333333333333334,-0.6851131266107847,-0.7647609183543781,-0.28751591284195804,-0.860138869328097,-0.07845181839798383,0.3107450171268898,0.485061260112452,-0.2566827643429165,-0.890010125828706,,-0.5569407789141595,-0.8176033473955261,0.6241773722221484,12.0
0,4,0.0,11,American Kickboxing Academy,Mexico,1989-04-23,Juan,69.0,69.0,Puig,"Mexico City, Federal District",Juan Puig,Fenix,72.0,7.17,4.91,Orthodox,0.23,0.51,0.0,0.0,0.0,0.0,145.0,0.6847977684797769,12.08,,1.0434782608695652,,30.013698630136986,fw,0.7333333333333333,1.8910598896977626,1.2754421553910167,-1.5210043899207144,-0.34642747275513874,-1.0911151815213223,-0.8265563042528498,-1.563246862933026,-0.44069651723743913,1.9295595886604415,,,-0.664996091977296,0.8041254847652013,15.0
0,7,1.0,17,Pellegrino MMA,USA,1981-03-13,George,72.0,72.0,Sullivan,"Belmar, New Jersey",George Sullivan,The Silencer,73.0,2.42,3.53,Orthodox,0.39,0.57,0.7,0.2,1.37,0.38,170.0,1.4586776859504131,5.949999999999999,1.9571428571428575,1.0138888888888888,38.64963503649634,38.131506849315066,ww,0.7083333333333334,-0.42515745213626266,0.6412534040052384,-0.1467827639204217,0.4145681893241043,-0.5123152914632503,-0.07032715211234764,-0.2855737327395612,0.5815729994839217,0.024543856883936902,-0.14360098628822865,0.006358511936892882,0.3451565977116569,-0.5801562973712914,25.0
0,10,0.0,6,Boxing Squad,France,1974-07-30,Kristof,73.0,73.0,Midoux,Nice,Kristof Midoux,The Hurricane,,2.89,0.7,Orthodox,0.43,0.49,0.0,0.0,0.0,0.0,220.0,0.24221453287197228,3.59,,,,44.75616438356165,hw,0.375,-0.2599998648507433,-0.9066606042075763,0.059068832583509284,0.15151004515217834,-0.8935011584328623,-0.5076906562246452,-1.1253548831151097,-0.5349131480166043,-0.6129441418448001,,,0.6614651876392562,,16.0
0,2,0.0,2,Octagon MMA Colombia,Colombia,1988-05-29,Alex,70.0,70.0,Torres,Bogota,Alex Torres,Rolo,70.0,2.73,2.47,Orthodox,0.37,0.69,0.0,0.22,2.0,0.5,145.0,0.9047619047619049,5.2,,1.0,18.525000000000002,30.915068493150685,fw,0.5,-0.30694592964898465,-0.2178081718829406,-0.3430002216225342,1.1564009948286778,-0.2713231988201366,0.3031066005985949,-0.04512204325163983,-0.14229788153601347,-0.3189548825166229,,-0.4849722914403866,-0.4863340727837662,-0.8151325497482462,4.0
0,8,1.0,18,Heartbreak Conditioning,New Zealand,1979-11-15,Dylan,73.0,73.0,Andrews,,Dylan Andrews,The Villain,73.0,2.72,2.21,Switch,0.5,0.46,0.4,0.5,2.83,0.57,185.0,0.8124999999999999,4.93,7.075,1.0,11.713780918727915,39.45753424657534,mw,0.6923076923076923,-0.22053567127643672,-0.1458358715835426,0.4952487641003151,-0.26286122858127514,0.540408061857453,0.571117408032392,0.3761001997324155,-0.18064610242540038,-0.2515036955627716,2.213668981276914,-0.49113554266851484,0.32482599179215854,-0.9935883815745682,27.0
0,6,1.0,6,Jackson-Wink MMA,USA,1984-06-10,Frank,71.0,71.0,Lester,"Temecula, California",Frank Lester,,,3.82,2.18,Orthodox,0.36,0.53,0.0,0.0,0.0,0.0,170.0,0.5706806282722514,6.0,,,,34.88493150684931,ww,0.5,0.23654790107161178,-0.24988243411001126,-0.35788248730272626,0.09589142466105452,-1.1797975577175064,-0.8990079010929118,-1.505745804755249,-0.4668120172062558,0.041606431188277504,,,-0.23353745308717222,,13.0
0,6,0.0,24,Agallar Combative Systems,USA,1979-01-13,Nick,68.0,,Agallar,"Racine, Wisconsin",Nick Agallar,,,4.56,0.69,Orthodox,0.11,0.42,0.0,0.0,0.0,0.0,155.0,0.1513157894736842,5.25,,,,40.295890410958904,lw,0.8,0.6163756702347759,-1.1970603834116165,-2.049490906803854,-0.9389538911961619,-1.1474814557149924,-0.8330794058249812,-1.4610418926756654,-0.9523496742740654,-0.21685682993503372,,,0.9188102573923458,,30.0
